,,,INJURIES_DIRECT,INJURIES_DIRECT,DEATHS_DIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_PROPERTY
,,,count_nonzero,sum,count_nonzero,sum,count_nonzero,sum,count_nonzero,sum
STATE,EVENT_TYPE,YEAR,,,,,,,,
GEORGIA,Tornado,1999,3,33,0,0,0,0,5,302750.0
GEORGIA,Tornado,2000,9,218,4,19,0,0,8,3053000.0
GEORGIA,Tornado,2001,4,23,0,0,0,0,7,260280.0
GEORGIA,Tornado,2002,5,19,0,0,0,0,11,5312750.0
GEORGIA,Tornado,2003,3,213,2,6,0,0,5,2825000.0
GEORGIA,Tornado,2004,4,12,1,1,0,0,12,230250.0
GEORGIA,Tornado,2005,8,34,3,4,0,0,10,2852590.0
GEORGIA,Tornado,2006,6,16,0,0,0,0,7,580000.0
GEORGIA,Tornado,2007,11,39,4,10,0,0,12,677780.0
GEORGIA,Tornado,2008,19,83,4,5,1,1,18,51410030.0
GEORGIA,Tornado,2009,8,26,1,1,0,0,18,8613000.0
GEORGIA,Tornado,2010,0,0,0,0,0,0,0,0.0
GEORGIA,Tornado,2011,15,151,6,16,0,0,6,552750.0
GEORGIA,Tornado,2012,1,1,0,0,1,1,5,302750.0
GEORGIA,Tornado,2013,5,21,1,1,0,0,3,50025000.0
GEORGIA,Tornado,2014,2,12,0,0,0,0,11,87810.0
GEORGIA,Tornado,2015,2,3,0,0,0,0,5,300500.0
GEORGIA,Tornado,2016,1,5,0,0,0,0,11,160250.0
GEORGIA,Tornado,2017,9,151,4,16,0,0,36,30543310.0
GEORGIA,Tornado,2018,2,6,0,0,0,0,7,307530.0
GEORGIA,Tornado,2019,4,5,0,0,0,0,9,3082500.0
GEORGIA,Tornado,2020,5,36,2,9,0,0,22,3485370.0
GEORGIA,Tornado,2021,3,28,0,0,1,1,5,80000.0
GEORGIA,Tornado,2022,2,15,1,1,0,0,7,1052500.0
GEORGIA,Winter Storm,1996,0,0,0,0,0,0,16,8108280.0
GEORGIA,Winter Storm,1999,0,0,0,0,0,0,1,2500000.0
GEORGIA,Winter Storm,2000,0,0,0,0,0,0,21,8757530.0
GEORGIA,Winter Storm,2001,0,0,0,0,0,0,2,25030.0
GEORGIA,Winter Storm,2002,0,0,0,0,0,0,3,50030.0
GEORGIA,Winter Storm,2004,0,0,0,0,0,0,17,5635780.0
GEORGIA,Winter Storm,2005,0,0,0,0,0,0,26,7460530.0
GEORGIA,Winter Storm,2007,0,0,0,0,0,0,8,380000.0
GEORGIA,Winter Storm,2010,0,0,0,0,0,0,4,55000.0
GEORGIA,Winter Storm,2011,0,0,0,0,0,0,2,250030.0
GEORGIA,Winter Storm,2013,0,0,0,0,0,0,1,25000.0
GEORGIA,Winter Storm,2014,1,1,0,0,4,4,37,7377780.0
GEORGIA,Winter Storm,2015,0,0,0,0,0,0,12,635030.0
GEORGIA,Winter Storm,2016,0,0,0,0,0,0,9,532810.0
GEORGIA,Winter Storm,2017,0,0,0,0,0,0,16,715000.0
GEORGIA,Winter Storm,2018,0,0,0,0,0,0,13,1130060.0
GEORGIA,Winter Storm,2019,0,0,0,0,0,0,0,0.0
GEORGIA,Winter Storm,2020,0,0,0,0,0,0,10,580530.0
GEORGIA,Winter Storm,2021,0,0,0,0,0,0,2,252500.0
GEORGIA,Winter Storm,2022,0,0,0,0,0,0,4,277750.0
GEORGIA,Winter Weather,1996,0,0,0,0,0,0,2,27500.0
GEORGIA,Winter Weather,1997,0,0,0,0,0,0,3,300000.0
GEORGIA,Winter Weather,1998,0,0,0,0,0,0,5,302750.0
GEORGIA,Winter Weather,1999,0,0,0,0,0,0,20,3932840.0
GEORGIA,Winter Weather,2000,0,0,0,0,0,0,8,355250.0
GEORGIA,Winter Weather,2001,0,0,0,0,0,0,9,1305000.0
GEORGIA,Winter Weather,2002,0,0,0,0,0,0,0,0.0
GEORGIA,Winter Weather,2003,0,0,0,0,0,0,7,30277750.0
GEORGIA,Winter Weather,2004,0,0,0,0,0,0,9,357530.0
GEORGIA,Winter Weather,2005,0,0,0,0,0,0,10,902500.0
GEORGIA,Winter Weather,2006,0,0,0,0,0,0,17,1433000.0
GEORGIA,Winter Weather,2007,0,0,0,0,0,0,4,30250.0
GEORGIA,Winter Weather,2008,0,0,0,0,0,0,19,962810.0
GEORGIA,Winter Weather,2009,0,0,0,0,0,0,6,60000.0
GEORGIA,Winter Weather,2010,0,0,0,0,3,3,40,5716000.0
GEORGIA,Winter Weather,2011,0,0,0,0,0,0,24,9435310.0
GEORGIA,Winter Weather,2013,0,0,0,0,0,0,3,75000.0
GEORGIA,Winter Weather,2014,0,0,0,0,0,0,7,307750.0
GEORGIA,Winter Weather,2015,0,0,0,0,0,0,13,3205000.0
GEORGIA,Winter Weather,2016,0,0,0,0,0,0,27,8848150.0
GEORGIA,Winter Weather,2017,0,0,0,0,0,0,14,2127500.0
GEORGIA,Winter Weather,2018,0,0,0,0,1,2,31,953020.0
GEORGIA,Winter Weather,2019,0,0,0,0,0,0,1,30.0
GEORGIA,Winter Weather,2020,0,0,0,0,0,0,6,5300030.0
GEORGIA,Winter Weather,2021,0,0,0,0,0,0,5,327500.0
GEORGIA,Winter Weather,2022,0,0,0,0,0,0,11,2556060.0
GUAM,Drought,1998,0,0,0,0,0,0,5,777500.0
GUAM,Drought,2016,0,0,0,0,0,0,6,3075000.0
GUAM,Drought,2017,0,0,0,0,0,0,2,50000.0
GUAM,Drought,2020,0,0,0,0,0,0,8,2828000.0
GUAM,Drought,2021,0,0,0,0,0,0,3,525000.0
GUAM,Drought,2022,0,0,0,0,0,0,2,5000.0
GUAM,Flash Flood,1999,0,0,0,0,0,0,0,0.0
GUAM,Flash Flood,2002,0,0,0,0,0,0,1,25000.0
GUAM,Flash Flood,2003,0,0,0,0,0,0,1,25000.0
GUAM,Flash Flood,2004,0,0,1,1,0,0,0,0.0
GUAM,Flash Flood,2005,0,0,0,0,0,0,0,0.0
GUAM,Flash Flood,2020,0,0,0,0,0,0,1,30.0
GUAM,Flood,1997,0,0,0,0,0,0,0,0.0
GUAM,Flood,1998,0,0,0,0,0,0,2,280.0
GUAM,Flood,1999,0,0,0,0,0,0,10,3060030.0
GUAM,Flood,2000,0,0,0,0,0,0,5,2825000.0
GUAM,Flood,2001,0,0,0,0,0,0,0,0.0
GUAM,Flood,2002,1,1,0,0,0,0,0,0.0
GUAM,Flood,2003,0,0,0,0,0,0,0,0.0
GUAM,Flood,2011,0,0,0,0,0,0,1,25000.0
GUAM,Flood,2013,0,0,0,0,0,0,0,0.0
GUAM,High Wind,1997,1,2,0,0,0,0,2,27500.0
GUAM,High Wind,1998,0,0,0,0,0,0,1,250000.0
GUAM,High Wind,2000,1,1,0,0,0,0,0,0.0
GUAM,High Wind,2001,0,0,0,0,0,0,1,25000.0
GUAM,High Wind,2004,0,0,0,0,0,0,0,0.0
GUAM,High Wind,2007,0,0,0,0,0,0,0,0.0
GUAM,High Wind,2009,0,0,0,0,0,0,0,0.0
GUAM,High Wind,2013,0,0,0,0,0,0,1,250.0
GUAM,Thunderstorm Wind,2003,0,0,0,0,0,0,0,0.0
GUAM,Thunderstorm Wind,2020,0,0,0,0,0,0,0,0.0
GUAM,Thunderstorm Wind,2021,0,0,0,0,0,0,0,0.0
HAWAII,Drought,1996,0,0,0,0,0,0,0,0.0
HAWAII,Drought,1998,0,0,0,0,0,0,11,653000.0
HAWAII,Drought,1999,0,0,0,0,0,0,6,5505000.0
HAWAII,Drought,2000,0,0,0,0,0,0,12,538060.0
HAWAII,Drought,2001,0,0,0,0,0,0,7,805000.0
HAWAII,Drought,2007,0,0,0,0,0,0,4,255030.0
HAWAII,Drought,2008,0,0,0,0,0,0,15,3367500.0
HAWAII,Drought,2009,0,0,0,0,0,0,31,6010530.0
HAWAII,Drought,2010,0,0,0,0,0,0,33,6110250.0
HAWAII,Drought,2011,0,0,0,0,0,0,16,6083280.0
HAWAII,Drought,2012,0,0,0,0,0,0,39,4772780.0
HAWAII,Drought,2013,0,0,0,0,0,0,34,3846340.0
HAWAII,Drought,2014,0,0,0,0,0,0,3,2780.0
HAWAII,Drought,2015,0,0,0,0,0,0,3,3000.0
HAWAII,Drought,2016,0,0,0,0,0,0,19,6138250.0
HAWAII,Drought,2017,0,0,0,0,0,0,9,625280.0
HAWAII,Drought,2018,0,0,0,0,0,0,1,30.0
HAWAII,Drought,2019,0,0,0,0,0,0,11,6503000.0
HAWAII,Drought,2020,0,0,0,0,0,0,24,29532750.0
HAWAII,Drought,2021,0,0,0,0,0,0,31,8823250.0
HAWAII,Drought,2022,0,0,0,0,0,0,35,1657560.0
HAWAII,Flash Flood,1996,0,0,0,0,0,0,2,2525000.0
HAWAII,Flash Flood,1997,0,0,0,0,0,0,0,0.0
HAWAII,Flash Flood,1999,0,0,0,0,0,0,5,57500.0
HAWAII,Flash Flood,2000,0,0,0,0,0,0,1,250000.0
HAWAII,Flash Flood,2001,0,0,0,0,0,0,2,5000.0
HAWAII,Flash Flood,2002,0,0,0,0,0,0,7,307750.0
HAWAII,Flash Flood,2003,0,0,1,2,0,0,1,2500.0
HAWAII,Flash Flood,2004,0,0,0,0,0,0,14,837590.0
HAWAII,Flash Flood,2005,0,0,0,0,0,0,5,25280000.0
HAWAII,Flash Flood,2006,0,0,1,7,0,0,15,8380280.0
HAWAII,Flash Flood,2007,1,1,0,0,0,0,2,50000.0
HAWAII,Flash Flood,2008,1,1,0,0,0,0,4,2777500.0
HAWAII,Flash Flood,2009,0,0,0,0,0,0,2,500.0
HAWAII,Flash Flood,2010,0,0,0,0,0,0,6,2827500.0
HAWAII,Flash Flood,2011,1,1,1,1,0,0,4,550000.0
HAWAII,Flash Flood,2012,0,0,1,1,0,0,16,3640000.0
HAWAII,Flash Flood,2013,0,0,0,0,0,0,7,310000.0
HAWAII,Flash Flood,2014,0,0,0,0,0,0,3,275030.0
HAWAII,Flash Flood,2015,0,0,1,1,0,0,8,782750.0
HAWAII,Flash Flood,2016,0,0,1,1,0,0,5,327500.0
HAWAII,Flash Flood,2017,0,0,1,1,0,0,1,2500.0
HAWAII,Flash Flood,2018,1,2,2,2,0,0,7,2875000.0
HAWAII,Flash Flood,2019,1,1,0,0,0,0,4,5050000.0
HAWAII,Flash Flood,2020,0,0,0,0,0,0,6,2802530.0
HAWAII,Flash Flood,2021,0,0,0,0,0,0,6,7530000.0
HAWAII,Flash Flood,2022,0,0,0,0,0,0,3,5250000.0
HAWAII,Flood,1996,0,0,0,0,0,0,15,1610250.0
HAWAII,Flood,1997,0,0,0,0,0,0,13,2865250.0
HAWAII,Flood,1998,0,0,0,0,0,0,1,2500000.0
HAWAII,Flood,1999,1,6,0,0,0,0,10,5350310.0
HAWAII,Flood,2000,0,0,0,0,0,0,8,85250.0
HAWAII,Flood,2001,0,0,0,0,0,0,13,3157750.0
HAWAII,Flood,2002,0,0,0,0,0,0,1,250.0
HAWAII,Flood,2013,0,0,1,1,0,0,2,50000.0
HAWAII,Hail,1997,0,0,0,0,0,0,1,2500000.0
HAWAII,Hail,1999,0,0,0,0,0,0,0,0.0
HAWAII,Hail,2002,0,0,0,0,0,0,0,0.0
HAWAII,Hail,2004,0,0,0,0,0,0,0,0.0
HAWAII,Hail,2006,0,0,0,0,0,0,0,0.0
HAWAII,Hail,2008,0,0,0,0,0,0,0,0.0
HAWAII,Hail,2009,0,0,0,0,0,0,0,0.0
HAWAII,Hail,2012,0,0,0,0,0,0,1,2500.0
HAWAII,Hail,2013,0,0,0,0,0,0,0,0.0
HAWAII,Hail,2021,0,0,0,0,0,0,0,0.0
HAWAII,Heavy Snow,1996,0,0,0,0,0,0,1,2500.0
HAWAII,Heavy Snow,1999,0,0,0,0,0,0,1,2500.0
HAWAII,Heavy Snow,2001,0,0,0,0,0,0,0,0.0
HAWAII,Heavy Snow,2016,0,0,0,0,0,0,0,0.0
HAWAII,Heavy Snow,2018,0,0,0,0,0,0,0,0.0
HAWAII,High Wind,1996,3,6,0,0,0,0,4,25530.0
HAWAII,High Wind,1997,0,0,0,0,0,0,9,3033000.0
HAWAII,High Wind,1998,0,0,0,0,0,0,3,300000.0
HAWAII,High Wind,1999,0,0,0,0,0,0,5,530000.0
HAWAII,High Wind,2000,0,0,0,0,0,0,6,302780.0
HAWAII,High Wind,2001,0,0,0,0,0,0,34,14023090.0
HAWAII,High Wind,2002,1,1,0,0,0,0,1,2500.0
HAWAII,High Wind,2003,0,0,0,0,0,0,12,367500.0
HAWAII,High Wind,2004,0,0,1,1,0,0,15,3185250.0
HAWAII,High Wind,2005,0,0,0,0,0,0,4,3002500.0
HAWAII,High Wind,2006,0,0,0,0,0,0,0,0.0
HAWAII,High Wind,2007,0,0,0,0,0,0,6,350250.0
HAWAII,High Wind,2008,0,0,0,0,0,0,0,0.0
HAWAII,High Wind,2009,0,0,0,0,0,0,3,277500.0
HAWAII,High Wind,2011,0,0,0,0,0,0,0,0.0
HAWAII,High Wind,2012,0,0,0,0,0,0,0,0.0
HAWAII,High Wind,2013,0,0,0,0,0,0,5,550250.0
HAWAII,High Wind,2014,0,0,0,0,0,0,1,25000.0
HAWAII,High Wind,2015,0,0,0,0,0,0,0,0.0
HAWAII,High Wind,2016,0,0,0,0,0,0,3,25275000.0
HAWAII,High Wind,2017,0,0,0,0,0,0,4,325000.0
HAWAII,High Wind,2018,0,0,0,0,0,0,6,1252500.0
HAWAII,High Wind,2019,0,0,0,0,0,0,2,27500.0
HAWAII,High Wind,2020,0,0,0,0,0,0,2,2500250.0
HAWAII,High Wind,2021,0,0,0,0,0,0,0,0.0
HAWAII,Thunderstorm Wind,1995,0,0,0,0,0,0,1,250.0
HAWAII,Thunderstorm Wind,1996,0,0,0,0,0,0,1,25000.0
HAWAII,Thunderstorm Wind,1997,0,0,0,0,0,0,0,0.0
HAWAII,Thunderstorm Wind,1999,0,0,0,0,0,0,0,0.0
HAWAII,Thunderstorm Wind,2002,0,0,0,0,0,0,0,0.0
HAWAII,Thunderstorm Wind,2003,0,0,0,0,0,0,1,2500.0
HAWAII,Thunderstorm Wind,2004,0,0,0,0,0,0,1,25000.0
HAWAII,Thunderstorm Wind,2005,0,0,0,0,0,0,1,2500.0
HAWAII,Thunderstorm Wind,2006,0,0,0,0,0,0,0,0.0
HAWAII,Thunderstorm Wind,2008,0,0,0,0,0,0,0,0.0
HAWAII,Thunderstorm Wind,2009,0,0,0,0,0,0,0,0.0
HAWAII,Thunderstorm Wind,2010,0,0,0,0,0,0,0,0.0
HAWAII,Thunderstorm Wind,2012,0,0,0,0,0,0,1,250.0
HAWAII,Thunderstorm Wind,2013,0,0,0,0,0,0,2,27500.0
HAWAII,Thunderstorm Wind,2016,0,0,0,0,0,0,0,0.0
HAWAII,Thunderstorm Wind,2017,0,0,0,0,0,0,1,25000.0
HAWAII,Thunderstorm Wind,2018,0,0,1,1,0,0,0,0.0
HAWAII,Tornado,1955,0,0,0,0,0,0,1,25000.0
HAWAII,Tornado,1957,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,1963,1,1,0,0,0,0,2,2750.0
HAWAII,Tornado,1965,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,1967,0,0,0,0,0,0,1,2500.0
HAWAII,Tornado,1971,1,4,0,0,0,0,1,250000.0
HAWAII,Tornado,1973,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,1975,0,0,0,0,0,0,1,250000.0
HAWAII,Tornado,1978,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,1980,0,0,0,0,0,0,1,25000.0
HAWAII,Tornado,1982,0,0,0,0,0,0,1,2500.0
HAWAII,Tornado,1983,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,1985,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,1986,0,0,0,0,0,0,2,250030.0
HAWAII,Tornado,1988,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,1989,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,2002,0,0,0,0,0,0,1,25000.0
HAWAII,Tornado,2003,0,0,0,0,0,0,1,2500.0
HAWAII,Tornado,2004,0,0,0,0,0,0,1,25000.0
HAWAII,Tornado,2005,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,2006,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,2008,0,0,0,0,0,0,2,27500.0
HAWAII,Tornado,2009,1,1,0,0,0,0,0,0.0
HAWAII,Tornado,2011,0,0,0,0,0,0,0,0.0
HAWAII,Tornado,2012,0,0,0,0,0,0,1,25000.0
HAWAII,Tornado,2015,0,0,0,0,0,0,0,0.0
HAWAII,Winter Storm,1997,0,0,0,0,0,0,0,0.0
HAWAII,Winter Storm,2001,0,0,0,0,0,0,2,252500.0
HAWAII,Winter Storm,2002,0,0,0,0,0,0,1,2500.0
HAWAII,Winter Storm,2003,0,0,0,0,0,0,0,0.0
HAWAII,Winter Storm,2004,0,0,0,0,0,0,2,252500.0
HAWAII,Winter Storm,2005,0,0,0,0,0,0,1,25000.0
HAWAII,Winter Storm,2006,0,0,0,0,0,0,0,0.0
HAWAII,Winter Storm,2010,0,0,0,0,0,0,0,0.0
HAWAII,Winter Storm,2011,0,0,0,0,0,0,0,0.0
HAWAII,Winter Storm,2012,0,0,0,0,0,0,0,0.0
HAWAII,Winter Storm,2014,0,0,0,0,0,0,1,25000.0
HAWAII,Winter Storm,2015,0,0,0,0,0,0,0,0.0
HAWAII,Winter Storm,2016,0,0,0,0,0,0,1,2500.0
HAWAII,Winter Storm,2017,0,0,0,0,0,0,0,0.0
HAWAII,Winter Storm,2021,0,0,0,0,0,0,2,275000.0
HAWAII,Winter Weather,1999,0,0,0,0,0,0,2,280.0
HAWAII,Winter Weather,2004,0,0,0,0,0,0,3,27750.0
HAWAII,Winter Weather,2005,0,0,0,0,0,0,0,0.0
HAWAII,Winter Weather,2006,0,0,0,0,0,0,2,27500.0
HAWAII,Winter Weather,2007,0,0,0,0,0,0,1,30.0
HAWAII,Winter Weather,2008,0,0,0,0,0,0,3,25280.0
HAWAII,Winter Weather,2011,0,0,0,0,0,0,0,0.0
HAWAII,Winter Weather,2017,0,0,0,0,0,0,1,250000.0
IDAHO,Drought,2001,0,0,0,0,0,0,1,25000.0
IDAHO,Drought,2002,0,0,0,0,0,0,3,30000.0
IDAHO,Flash Flood,1996,1,1,1,1,0,0,3,52500.0
IDAHO,Flash Flood,1997,0,0,0,0,0,0,5,527530.0
IDAHO,Flash Flood,1998,0,0,0,0,0,0,4,280000.0
IDAHO,Flash Flood,1999,0,0,0,0,0,0,1,2500.0
IDAHO,Flash Flood,2000,0,0,0,0,0,0,0,0.0
IDAHO,Flash Flood,2001,0,0,0,0,0,0,1,25000.0
IDAHO,Flash Flood,2002,0,0,0,0,0,0,2,250250.0
IDAHO,Flash Flood,2003,0,0,0,0,0,0,3,52500.0
IDAHO,Flash Flood,2004,0,0,0,0,0,0,3,2505000.0
IDAHO,Flash Flood,2005,0,0,0,0,0,0,3,27750.0
IDAHO,Flash Flood,2006,0,0,0,0,0,0,1,2500.0
IDAHO,Flash Flood,2007,0,0,0,0,0,0,3,525000.0
IDAHO,Flash Flood,2008,0,0,0,0,0,0,0,0.0
IDAHO,Flash Flood,2009,0,0,1,1,0,0,9,5580000.0
IDAHO,Flash Flood,2010,0,0,0,0,0,0,1,250000.0
IDAHO,Flash Flood,2011,0,0,0,0,0,0,2,25250.0
IDAHO,Flash Flood,2012,0,0,0,0,0,0,1,250000.0
IDAHO,Flash Flood,2013,0,0,0,0,0,0,7,2827750.0
IDAHO,Flash Flood,2014,0,0,0,0,0,0,3,5025000.0
IDAHO,Flash Flood,2015,0,0,0,0,0,0,3,525000.0
IDAHO,Flash Flood,2017,0,0,0,0,0,0,0,0.0
IDAHO,Flash Flood,2018,0,0,0,0,0,0,0,0.0
IDAHO,Flash Flood,2019,0,0,0,0,0,0,1,25000.0
IDAHO,Flash Flood,2020,0,0,0,0,0,0,0,0.0
IDAHO,Flash Flood,2021,0,0,0,0,0,0,5,7550000.0
IDAHO,Flood,1996,1,1,0,0,0,0,3,277500.0
IDAHO,Flood,1997,0,0,0,0,0,0,5,1025000.0
IDAHO,Flood,1998,0,0,0,0,0,0,8,827530.0
IDAHO,Flood,1999,0,0,0,0,0,0,1,2500000.0
IDAHO,Flood,2000,0,0,0,0,0,0,2,27500.0
IDAHO,Flood,2002,0,0,0,0,0,0,2,500000.0
IDAHO,Flood,2003,0,0,0,0,0,0,2,25030.0
IDAHO,Flood,2004,0,0,0,0,0,0,0,0.0
IDAHO,Flood,2005,0,0,0,0,0,0,1,30.0
IDAHO,Flood,2006,0,0,0,0,0,0,3,300000.0
IDAHO,Flood,2007,0,0,0,0,0,0,0,0.0
IDAHO,Flood,2008,0,0,0,0,0,0,0,0.0
IDAHO,Flood,2009,0,0,0,0,0,0,0,0.0
IDAHO,Flood,2010,0,0,0,0,0,0,3,2550000.0
IDAHO,Flood,2011,0,0,0,0,0,0,15,3230030.0
IDAHO,Flood,2012,0,0,0,0,0,0,14,887750.0
IDAHO,Flood,2014,0,0,0,0,0,0,1,250000.0
IDAHO,Flood,2015,0,0,0,0,0,0,2,252500.0
IDAHO,Flood,2017,0,0,0,0,1,1,36,4715560.0
IDAHO,Flood,2018,0,0,0,0,0,0,4,55000.0
IDAHO,Flood,2019,0,0,0,0,0,0,0,0.0
IDAHO,Flood,2020,0,0,0,0,0,0,0,0.0
IDAHO,Flood,2021,0,0,0,0,0,0,0,0.0
IDAHO,Flood,2022,0,0,0,0,0,0,3,252750.0
IDAHO,Hail,1956,0,0,0,0,0,0,1,25000.0
IDAHO,Hail,1958,0,0,0,0,0,0,3,275250.0
IDAHO,Hail,1960,0,0,0,0,0,0,1,25000.0
IDAHO,Hail,1961,0,0,0,0,0,0,3,52500.0
IDAHO,Hail,1962,0,0,0,0,0,0,4,300250.0
IDAHO,Hail,1963,0,0,0,0,0,0,7,12550000.0
IDAHO,Hail,1964,0,0,0,0,0,0,1,250000.0
IDAHO,Hail,1965,0,0,0,0,0,0,4,77500.0
IDAHO,Hail,1966,0,0,0,0,0,0,4,55000.0
IDAHO,Hail,1967,0,0,0,0,0,0,11,3107750.0
IDAHO,Hail,1968,0,0,0,0,0,0,2,50000.0
IDAHO,Hail,1969,0,0,0,0,0,0,3,30000.0
IDAHO,Hail,1970,0,0,0,0,0,0,2,50000.0
IDAHO,Hail,1973,0,0,0,0,0,0,1,250000.0
IDAHO,Hail,1975,0,0,0,0,0,0,2,2525000.0
IDAHO,Hail,1976,0,0,0,0,0,0,1,25000.0
IDAHO,Hail,1977,0,0,0,0,0,0,1,25000.0
IDAHO,Hail,1978,0,0,0,0,0,0,1,25000.0
IDAHO,Hail,1979,0,0,0,0,0,0,0,0.0
IDAHO,Hail,1980,0,0,0,0,0,0,1,25000.0
IDAHO,Hail,1981,0,0,0,0,0,0,1,250000.0
IDAHO,Hail,1982,0,0,0,0,0,0,1,250.0
IDAHO,Hail,1983,0,0,0,0,0,0,2,5000.0
IDAHO,Hail,1984,0,0,0,0,0,0,2,27500.0
IDAHO,Hail,1985,0,0,0,0,0,0,4,30030.0
IDAHO,Hail,1986,0,0,0,0,0,0,2,25030.0
IDAHO,Hail,1987,1,5,0,0,0,0,1,30.0
IDAHO,Hail,1989,0,0,0,0,0,0,0,0.0
IDAHO,Hail,1990,0,0,0,0,0,0,2,50000.0
IDAHO,Hail,1991,0,0,0,0,0,0,3,30000.0
IDAHO,Hail,1992,0,0,0,0,0,0,1,25000.0
IDAHO,Hail,1993,0,0,0,0,0,0,5,80000.0
IDAHO,Hail,1994,0,0,0,0,0,0,0,0.0
IDAHO,Hail,1995,1,1,0,0,0,0,20,1366030.0
IDAHO,Hail,1996,0,0,0,0,0,0,8,110000.0
IDAHO,Hail,1997,0,0,0,0,0,0,32,9390280.0
IDAHO,Hail,1998,0,0,0,0,0,0,12,432530.0
IDAHO,Hail,1999,0,0,0,0,0,0,2,27500.0
IDAHO,Hail,2000,0,0,0,0,0,0,4,280000.0
IDAHO,Hail,2001,0,0,0,0,0,0,6,3275030.0
IDAHO,Hail,2002,0,0,0,0,0,0,2,250030.0
IDAHO,Hail,2003,0,0,0,0,0,0,4,32500.0
IDAHO,Hail,2004,0,0,0,0,0,0,11,5652500.0
IDAHO,Hail,2005,0,0,0,0,0,0,6,80250.0
IDAHO,Hail,2006,0,0,0,0,0,0,15,285000.0
IDAHO,Hail,2007,0,0,0,0,0,0,9,3055060.0
IDAHO,Hail,2008,0,0,0,0,0,0,5,327500.0
IDAHO,Hail,2009,0,0,0,0,0,0,7,2850250.0
IDAHO,Hail,2010,0,0,0,0,0,0,2,5000.0
IDAHO,Hail,2011,0,0,0,0,0,0,3,2550000.0
IDAHO,Hail,2012,0,0,0,0,0,0,10,1125250.0
IDAHO,Hail,2013,0,0,0,0,0,0,3,252530.0
IDAHO,Hail,2014,1,1,0,0,0,0,5,25505000.0
IDAHO,Hail,2015,0,0,0,0,0,0,5,80000.0
IDAHO,Hail,2016,0,0,0,0,0,0,8,3030280.0
IDAHO,Hail,2017,0,0,0,0,0,0,3,50250.0
IDAHO,Hail,2018,0,0,0,0,0,0,5,5075000.0
IDAHO,Hail,2019,0,0,0,0,0,0,3,300000.0
IDAHO,Hail,2020,0,0,0,0,0,0,1,25000.0
IDAHO,Hail,2021,0,0,0,0,0,0,4,280000.0
IDAHO,Hail,2022,0,0,0,0,0,0,3,75000.0
IDAHO,Heavy Snow,1996,0,0,0,0,0,0,5,527530.0
IDAHO,Heavy Snow,1997,0,0,1,1,0,0,14,2912750.0
IDAHO,Heavy Snow,1998,0,0,0,0,0,0,25,1567750.0
IDAHO,Heavy Snow,1999,0,0,0,0,0,0,39,39543620.0
IDAHO,Heavy Snow,2000,0,0,0,0,0,0,24,1693060.0
IDAHO,Heavy Snow,2001,2,6,0,0,0,0,48,8201120.0
IDAHO,Heavy Snow,2002,0,0,1,2,0,0,45,12297840.0
IDAHO,Heavy Snow,2003,0,0,0,0,0,0,32,5022810.0
IDAHO,Heavy Snow,2004,1,1,1,2,0,0,30,6990840.0
IDAHO,Heavy Snow,2005,0,0,1,2,0,0,25,4490500.0
IDAHO,Heavy Snow,2006,0,0,0,0,0,0,37,10026250.0
IDAHO,Heavy Snow,2007,0,0,0,0,0,0,20,6302530.0
IDAHO,Heavy Snow,2008,1,2,1,1,0,0,51,11766310.0
IDAHO,Heavy Snow,2009,0,0,0,0,0,0,50,83126180.0
IDAHO,Heavy Snow,2010,0,0,0,0,0,0,24,6141090.0
IDAHO,Heavy Snow,2011,0,0,0,0,1,1,22,9232750.0
IDAHO,Heavy Snow,2012,0,0,1,1,0,0,28,2067560.0
IDAHO,Heavy Snow,2013,0,0,1,1,0,0,16,28680250.0
IDAHO,Heavy Snow,2014,0,0,0,0,0,0,47,5548560.0
IDAHO,Heavy Snow,2015,0,0,0,0,0,0,33,38030560.0
IDAHO,Heavy Snow,2016,0,0,0,0,0,0,32,14025280.0
IDAHO,Heavy Snow,2017,0,0,0,0,0,0,65,7152810.0
IDAHO,Heavy Snow,2018,0,0,0,0,0,0,36,7232870.0
IDAHO,Heavy Snow,2019,0,0,0,0,0,0,71,116830780.0
IDAHO,Heavy Snow,2020,0,0,0,0,0,0,22,4233250.0
IDAHO,Heavy Snow,2021,0,0,0,0,1,1,17,555060.0
IDAHO,Heavy Snow,2022,0,0,0,0,0,0,15,8355090.0
IDAHO,High Wind,1996,0,0,0,0,0,0,2,2502500.0
IDAHO,High Wind,1997,1,1,0,0,0,0,4,3025000.0
IDAHO,High Wind,1998,0,0,0,0,0,0,1,25000.0
IDAHO,High Wind,1999,0,0,0,0,0,0,3,30000.0
IDAHO,High Wind,2000,0,0,0,0,0,0,10,2602840.0
