STATE,YEAR,EVENT_COUNT,INJURIES_DIRECT_COUNT,DEATHS_DIRECT_COUNT,DEATHS_INDIRECT_COUNT,DAMAGE_PROPERTY_EVENT_SUM,EVENT
CONNECTICUT,2003,59,0,0,0,1128250.0,Winter Storm
CONNECTICUT,2004,26,0,0,0,2805250.0,Winter Storm
CONNECTICUT,2005,71,0,1,0,1543560.0,Winter Storm
CONNECTICUT,2006,29,0,0,0,377780.0,Winter Storm
CONNECTICUT,2007,36,0,0,0,27807500.0,Winter Storm
CONNECTICUT,2008,47,0,0,0,560030.0,Winter Storm
CONNECTICUT,2009,44,3,2,0,25105500.0,Winter Storm
CONNECTICUT,2010,29,0,0,0,553030.0,Winter Storm
CONNECTICUT,2011,71,1,1,1,2940030.0,Winter Storm
CONNECTICUT,2012,46,0,0,0,865250.0,Winter Storm
CONNECTICUT,2013,50,0,0,0,1127530.0,Winter Storm
CONNECTICUT,2014,67,0,0,0,7233030.0,Winter Storm
CONNECTICUT,2015,101,0,1,0,3878560.0,Winter Storm
CONNECTICUT,2016,59,0,0,0,3558250.0,Winter Storm
CONNECTICUT,2017,63,0,0,0,5830780.0,Winter Storm
CONNECTICUT,2018,100,1,0,0,5780530.0,Winter Storm
CONNECTICUT,2019,57,1,1,0,860030.0,Winter Storm
CONNECTICUT,2020,24,0,0,0,5552500.0,Winter Storm
CONNECTICUT,2021,52,0,0,0,962750.0,Winter Storm
CONNECTICUT,2022,69,0,0,0,6738780.0,Winter Storm
DELAWARE,1996,23,0,0,0,30030.0,Winter Storm
DELAWARE,1997,24,0,0,0,125000.0,Winter Storm
DELAWARE,1998,4,0,0,0,25000.0,Winter Storm
DELAWARE,1999,12,0,0,0,27750.0,Winter Storm
DELAWARE,2000,26,3,0,0,25837500.0,Winter Storm
DELAWARE,2001,22,0,0,0,2857620.0,Winter Storm
DELAWARE,2002,11,0,0,0,2750.0,Winter Storm
DELAWARE,2003,43,0,0,0,332560.0,Winter Storm
DELAWARE,2004,38,0,0,0,302750.0,Winter Storm
DELAWARE,2005,48,0,0,0,4415560.0,Winter Storm
DELAWARE,2006,6,0,0,0,252750.0,Winter Storm
DELAWARE,2007,38,0,3,0,405250.0,Winter Storm
DELAWARE,2008,25,1,0,1,350250.0,Winter Storm
DELAWARE,2009,27,5,0,0,30250.0,Winter Storm
DELAWARE,2010,36,0,2,0,557780.0,Winter Storm
DELAWARE,2011,32,0,0,1,6050000.0,Winter Storm
DELAWARE,2012,15,0,0,1,2500.0,Winter Storm
DELAWARE,2013,32,0,0,0,552530.0,Winter Storm
DELAWARE,2014,57,0,0,0,5460250.0,Winter Storm
DELAWARE,2015,69,0,0,0,1412810.0,Winter Storm
DELAWARE,2016,22,1,0,1,755120.0,Winter Storm
DELAWARE,2017,11,0,0,0,525000.0,Winter Storm
DELAWARE,2018,10,0,0,0,500000.0,Winter Storm
DELAWARE,2019,16,0,0,0,253060.0,Winter Storm
DELAWARE,2020,2,0,0,0,0.0,Winter Storm
DELAWARE,2021,15,0,0,0,100000.0,Winter Storm
DELAWARE,2022,16,0,0,0,27753280.0,Winter Storm
DISTRICT OF COLUMBIA,1996,6,0,0,0,27530.0,Winter Storm
DISTRICT OF COLUMBIA,1997,2,0,0,0,0.0,Winter Storm
DISTRICT OF COLUMBIA,1998,2,0,0,0,0.0,Winter Storm
DISTRICT OF COLUMBIA,1999,3,0,0,0,25000.0,Winter Storm
DISTRICT OF COLUMBIA,2000,5,0,0,0,52500.0,Winter Storm
DISTRICT OF COLUMBIA,2001,2,0,0,0,0.0,Winter Storm
DISTRICT OF COLUMBIA,2002,3,0,1,0,0.0,Winter Storm
DISTRICT OF COLUMBIA,2003,7,0,0,0,0.0,Winter Storm
DISTRICT OF COLUMBIA,2004,7,0,0,0,2500.0,Winter Storm
DISTRICT OF COLUMBIA,2005,3,0,0,0,0.0,Winter Storm
DISTRICT OF COLUMBIA,2006,1,0,0,0,0.0,Winter Storm
DISTRICT OF COLUMBIA,2007,5,0,0,0,250000.0,Winter Storm
DISTRICT OF COLUMBIA,2008,3,0,0,0,250000.0,Winter Storm
DISTRICT OF COLUMBIA,2009,3,0,0,0,250.0,Winter Storm
DISTRICT OF COLUMBIA,2010,7,0,0,0,27500.0,Winter Storm
DISTRICT OF COLUMBIA,2011,5,0,1,0,2500.0,Winter Storm
DISTRICT OF COLUMBIA,2012,2,0,0,0,250.0,Winter Storm
DISTRICT OF COLUMBIA,2013,8,0,0,0,25250.0,Winter Storm
DISTRICT OF COLUMBIA,2014,12,0,0,0,2510000.0,Winter Storm
DISTRICT OF COLUMBIA,2015,7,0,0,0,0.0,Winter Storm
DISTRICT OF COLUMBIA,2016,4,0,0,0,2530.0,Winter Storm
DISTRICT OF COLUMBIA,2017,3,0,0,0,0.0,Winter Storm
DISTRICT OF COLUMBIA,2018,7,0,0,0,277500.0,Winter Storm
DISTRICT OF COLUMBIA,2019,8,0,0,0,277500.0,Winter Storm
DISTRICT OF COLUMBIA,2021,3,0,0,0,25000.0,Winter Storm
DISTRICT OF COLUMBIA,2022,5,0,0,0,27500.0,Winter Storm
FLORIDA,1996,17,0,0,0,357750.0,Winter Storm
FLORIDA,1997,13,1,0,0,782500.0,Winter Storm
FLORIDA,1999,1,0,0,0,0.0,Winter Storm
FLORIDA,2000,2,0,0,0,0.0,Winter Storm
FLORIDA,2003,6,0,0,0,0.0,Winter Storm
FLORIDA,2006,3,0,0,0,0.0,Winter Storm
FLORIDA,2007,8,0,0,0,500000.0,Winter Storm
FLORIDA,2008,20,0,0,0,525530.0,Winter Storm
FLORIDA,2009,4,0,1,0,75000.0,Winter Storm
FLORIDA,2010,35,1,2,0,657500.0,Winter Storm
FLORIDA,2014,36,0,0,0,535000.0,Winter Storm
FLORIDA,2016,4,0,0,0,250000.0,Winter Storm
FLORIDA,2017,5,0,0,0,5000000.0,Winter Storm
FLORIDA,2018,35,0,0,0,55030.0,Winter Storm
GEORGIA,1996,254,0,1,0,21594370.0,Winter Storm
GEORGIA,1997,137,0,0,0,8338060.0,Winter Storm
GEORGIA,1998,57,0,0,0,5862750.0,Winter Storm
GEORGIA,1999,90,0,0,0,6815590.0,Winter Storm
GEORGIA,2000,282,1,0,0,18352810.0,Winter Storm
GEORGIA,2001,54,0,0,0,1330030.0,Winter Storm
GEORGIA,2002,248,0,0,0,3824020.0,Winter Storm
GEORGIA,2003,70,0,0,0,31108250.0,Winter Storm
GEORGIA,2004,135,4,0,0,9479590.0,Winter Storm
